title,category,keywords,created_link,source_link,,,,
Cut part of tasty homemade pancake stack on fork over plate with fresh honey and raspberries and blackberries during breakfast,"Miscellaneous,Food and Drink","['fruit', 'pancake', 'fork', 'honey', 'raspberry', 'red', 'baked', 'berry fruit', 'blackberry - fruit', 'blueberry', 'breakfast', 'cake', 'close-up', 'color image', 'cream', 'crockery', 'dessert', 'dieting', 'eating', 'food', 'food and drink', 'freshness', 'gourmet', 'healthy eating', 'homemade', 'macro', 'meal', 'mint leaf - culinary', 'morning', 'no people', 'organic', 'pastry', 'plate', 'preserves', 'refreshment', 'ripe', 'selective focus', 'snack', 'spoon', 'strawberry', 'studio shot', 'sugar', 'sweet food', 'syrup', 'table', 'vegetarian food', 'waffle', 'white', 'wood - material']",https://www.shutterstock.com/image-photo/1761189644,https://image.shutterstock.com/image-photo/cut-part-tasty-homemade-pancake-600w-1761189644.jpg,,,,
Male confectioner decorating tasty cake in kitchen,"People,Food and Drink","['confectioner', 'adult', 'business', 'cacao', 'cafe', 'cake', 'caucasian', 'chef', 'chocolate', 'confection', 'confectionery', 'cook', 'cooking', 'culinary', 'decorating', 'delicious', 'dessert', 'eat', 'food', 'gastronomy', 'gourmet', 'guy', 'hobby', 'ingredient', 'job', 'kitchen', 'making', 'male', 'man', 'occupation', 'people', 'person', 'portrait', 'preparing', 'profession', 'recipe', 'restaurant', 'sitting', 'skill', 'stand', 'sweet', 'table', 'tasty', 'uniform', 'work', 'young']",https://www.shutterstock.com/image-photo/1558444097,https://image.shutterstock.com/image-photo/male-confectioner-decorating-tasty-cake-600w-1558444097.jpg,,,,
"Dessert. Carrot cake with cream and walnuts on a grey plate. Carrot, tangerine, spoon and nuts on a light grey background. Background image, copy space",Food and Drink,"['background', 'baked', 'biscuit', 'cake', 'calories', 'carrot', 'cinnamon', 'close up', 'cooking', 'copy space', 'cream', 'cuisine', 'decoration', 'delicious', 'dessert', 'easter', 'food', 'foreground', 'fresh', 'gourmet', 'grey', 'healthy', 'homemade', 'horizontal', 'icing', 'meal', 'nut', 'nutrition', 'orange', 'pastry', 'piece', 'plate', 'section', 'slice', 'snack', 'spoon', 'sweet', 'tangerine', 'tasty', 'top view', 'treat', 'vegetable', 'vegetarian', 'walnut', 'walnuts']",https://www.shutterstock.com/image-photo/1673462593,https://image.shutterstock.com/image-photo/dessert-carrot-cake-cream-walnuts-600w-1673462593.jpg,,,,
Woman Carefully Icing The Cake And Decorating,"People,Food and Drink","['cake', 'ice', 'bakery', 'home', 'spatula', 'woman', 'cook', 'cream', 'decorating', 'brown', 'baker', 'baking', 'confectionery', 'female', 'homemade', 'making', 'person', 'plate', '-', 'action', 'beautiful', 'caucasian', 'chef', 'circle', 'colored', 'cooking', 'decoration', 'delicious', 'dessert', 'domestic', 'dough', 'food', 'freshness', 'fruit', 'gourmet', 'hands', 'icing', 'interior', 'kitchen', 'layered', 'meal', 'naked', 'pastry', 'piece', 'preparation', 'saucepan', 'sweet', 'table', 'utensil', 'whipped']",https://www.shutterstock.com/image-photo/649601008,https://image.shutterstock.com/image-photo/woman-carefully-icing-cake-decorating-600w-649601008.jpg,,,,
Confectioner decorating chocolate cake in pastry shop.,"People,Business/Finance","['cake', 'pastry', 'chef', 'confectioner', 'chocolate', 'baker', 'cook', 'making', 'woman', 'bakery', 'kitchen', 'show', 'professional', 'restaurant', 'dessert', 'food', 'girl', 'small', 'baking', 'business', 'cakes', 'career', 'chocolate cake', 'confectioner chef', 'confectioner decorates cake', 'confectionery', 'cooking', 'cream', 'decorate', 'decorates', 'delicious', 'hand', 'pastry chef', 'person', 'preparing', 'smiling', 'tasty', 'uniform', 'young']",https://www.shutterstock.com/image-photo/1390180283,https://image.shutterstock.com/image-photo/confectioner-decorating-chocolate-cake-pastry-600w-1390180283.jpg,,,,
"Professional male cook with dark skin, wears apron, sprinkles dough with flour, preapares or bakes bread at kitchen table, has dirty uniform, isolated over black chalk background. Baking concept",Food and Drink,"['bake', 'bakery', 'cook', 'cake', 'black', 'flour', 'bread', 'hand', 'baker', 'man', 'pie', 'process', 'food', 'handmade', 'kitchen', 'making', 'oil', 'professional', 'concept', 'cookies', 'cuisine', 'culinary', 'dirty', 'dough', 'home', 'isolated', 'male', 'meal', 'pasta', 'pastry', 'product', 'table', 'cooking', 'cropped', 'finger', 'fresh', 'homemade', 'housework', 'ingridient', 'kneading', 'loaf', 'photo', 'preparation', 'prepare', 'talented', 'wooden']",https://www.shutterstock.com/image-photo/771934090,https://image.shutterstock.com/image-photo/professional-male-cook-dark-skin-600w-771934090.jpg,,,,
Woman hand taking baking tray with delicious pie from oven,"People,Food and Drink","['oven', 'pie', 'cake', 'bake', 'hand', 'tray', 'kitchen', 'pastry', 'background', 'baker', 'bakery', 'birthday', 'celebrate', 'celebration', 'closeup', 'concept', 'cook', 'cooking', 'cuisine', 'decor', 'decoration', 'delicious', 'dessert', 'eating', 'female', 'food', 'foodstuff', 'fresh', 'fruit', 'gastronomy', 'gourmet', 'health', 'healthy', 'homemade', 'hot', 'jam', 'meal', 'napkin', 'nutrient', 'nutrition', 'organic', 'preparation', 'sugar', 'sweet', 'taking', 'taste', 'tasty', 'woman']",https://www.shutterstock.com/image-photo/585111841,https://image.shutterstock.com/image-photo/woman-hand-taking-baking-tray-600w-585111841.jpg,,,,
blonde woman making a cake,"Transportation,People","['cake', 'making', 'woman', 'cooking', 'dessert', 'recipe', 'apron', 'coffee', 'oven', 'milk', 'pasta', 'beater', 'blonde', 'cream', 'eggs', 'flour', 'furniture', 'good', 'microwave', 'mixing', 'aptitude', 'beating', 'bottle', 'bowl', 'cuisine', 'delicious', 'dexterity', 'friends', 'invite', 'kitchen', 'know how', 'meal', 'passionate', 'pastry', 'skills', 'smiling', 'success', 'sugar', 'vest', 'wood']",https://www.shutterstock.com/image-photo/93994615,https://image.shutterstock.com/image-photo/blonde-woman-making-cake-600w-93994615.jpg,,,,
"cooking and decoration of cake with cream. Young woman pastry chef in the kitchen decorating red velvet cake. Happy woman in apron in kitchen makes beautiful birthday cake, cooking and pastry skills","People,Food and Drink","['cake', 'chef', 'home', 'woman', 'cook', 'female', 'pastry', 'apron', 'bake', 'baker', 'bakery', 'baking', 'berries', 'close', 'closeup', 'cooking', 'cream', 'cuisine', 'decorate', 'delicious', 'dessert', 'food', 'fresh', 'fruit', 'hand', 'homemade', 'ingredient', 'kitchen', 'making', 'mixing', 'one', 'pastry chef', 'pastry shop', 'people', 'person', 'pie', 'preparation', 'prepare', 'preparing', 'recipe', 'red velvet', 'restaurant', 'sweets', 'table', 'waist', 'wooden', 'young', 'young woman']",https://www.shutterstock.com/image-photo/1822012103,https://image.shutterstock.com/image-photo/cooking-decoration-cake-cream-young-600w-1822012103.jpg,,,,
New electric oven in kitchen,Objects,"['oven', 'cooker', 'kitchen', 'electric', 'gas', 'convection', 'door', 'open', 'range', 'stove', 'kitchenware', 'modern', 'decor', 'digital', 'home', 'new', 'towel', 'appliance', 'background', 'baking', 'built-in', 'clean', 'contemporary', 'cook', 'cookery', 'cooking', 'design', 'display', 'domestic', 'electrical', 'electronics', 'equipment', 'heat', 'household', 'housing', 'indoors', 'nobody', 'object', 'tool']",https://www.shutterstock.com/image-photo/790361734,https://image.shutterstock.com/image-photo/new-electric-oven-kitchen-600w-790361734.jpg,,,,
"single electric food processor at retail store shelf, defocused background","Technology,Objects","['processor', 'food', 'kitchen', 'robot', 'mixer', 'cooking', 'electric', 'household', 'blender', 'cutter', 'machine', 'mincer', 'sale', 'appliance', 'automatic', 'background', 'bokeh', 'bright', 'churn', 'cookery', 'empty', 'equipment', 'gray', 'grey', 'grinder', 'housewife', 'kitchenware', 'kneading', 'manufacture', 'mix', 'modern', 'object', 'pot', 'retail', 'shiny', 'silver', 'slicer', 'stir', 'utensil', 'white']",https://www.shutterstock.com/image-photo/348769796,https://image.shutterstock.com/image-photo/single-electric-food-processor-retail-600w-348769796.jpg,,,,
Metal airbrush in hand on white background,"The Arts,Industrial","['airbrush', 'hand', 'art', 'color', 'paint', 'air', 'airbrushing', 'artwork', 'background', 'brush', 'coat', 'compressor', 'concept', 'fine', 'finish', 'gloss', 'graphic', 'icon', 'illustration', 'isolated', 'lines', 'metal', 'nozzle', 'silhouette', 'spray', 'sprayer', 'symbol', 'technology', 'white']",https://www.shutterstock.com/image-photo/524554579,https://image.shutterstock.com/image-photo/metal-airbrush-hand-on-white-600w-524554579.jpg,,,,
"Marzipan, almonds and nutshells on wooden table, closeup",Food and Drink,"['marzipan', 'organic', 'almond', 'assortment', 'background', 'bake', 'bakery', 'brown', 'cake', 'close-up', 'closeup', 'delicious', 'diet', 'eating', 'food', 'fresh', 'grated', 'group', 'ingredient', 'many', 'nobody', 'nut', 'nutrition', 'nutshell', 'paper', 'pastry', 'powder', 'raw', 'rustic', 'seed', 'shell', 'snack', 'tablet', 'tasty', 'vegetarian', 'wooden table']",https://www.shutterstock.com/image-photo/1650610273,https://image.shutterstock.com/image-photo/marzipan-almonds-nutshells-on-wooden-600w-1650610273.jpg,,,,
White paper cone cup in hand on white background,Objects,"['cone', 'paper', 'hand', 'background', 'bank', 'biodegradable', 'clean', 'concept', 'container', 'cup', 'design', 'disposable', 'drink', 'easy', 'empty', 'environment', 'flimsy', 'fresh', 'friendly', 'funnel', 'garbage', 'global warming', 'healthy', 'hold', 'light', 'light weight', 'modern', 'nobody', 'object', 'one', 'recycle', 'rent', 'rip', 'save the world', 'shape', 'single', 'small', 'studio', 'take away', 'take out', 'thin', 'trash', 'water', 'white']",https://www.shutterstock.com/image-photo/1200108988,https://image.shutterstock.com/image-photo/white-paper-cone-cup-hand-600w-1200108988.jpg,,,,
confectionery bags with multi-colored cream on a white background,Food and Drink,"['bag', 'piping', 'cake', 'chef', 'kitchen', 'pastry', 'background', 'bake', 'bakery', 'butter', 'closeup', 'concept', 'confection', 'confectionery', 'cook', 'cooking', 'cream', 'cuisine', 'culinary', 'dessert', 'filling', 'food', 'gourmet', 'homemade', 'indoors', 'injector', 'making', 'professional', 'squeezing', 'sweet', 'white', 'woman']",https://www.shutterstock.com/image-photo/762427972,https://image.shutterstock.com/image-photo/confectionery-bags-multicolored-cream-on-600w-762427972.jpg,,,,
"paper for baking, hand with paper for baking closeup",Food and Drink,"['food', 'vellum', 'background', 'bake', 'baking pan', 'baking paper', 'baking tools', 'blue', 'brown', 'caucasian', 'chef', 'chroma', 'close-up', 'cocoa bean', 'cook', 'cookery', 'cookie', 'cooking', 'creative', 'culinary', 'cutting parchment', 'dough', 'female', 'gourmet', 'greaseproof', 'greaseproof paper', 'hand', 'handmade', 'homemade', 'indoors', 'ingredient', 'kitchen', 'kitchen utensils', 'non-stick paper', 'pan', 'parchment', 'preparation', 'recipe', 'restaurant', 'roll', 'sheet', 'studio', 'table', 'texture', 'utensil', 'wax paper', 'white', 'wooden']",https://www.shutterstock.com/image-photo/778353751,https://image.shutterstock.com/image-photo/paper-baking-hand-closeup-600w-778353751.jpg,,,,
Graters,"Food and Drink,Objects","['grater', 'box', 'kitchen', 'background', 'cheese', 'closeup', 'cooking', 'detail', 'equipment', 'food', 'handle', 'isolated', 'metal', 'object', 'pattern', 'sharp', 'shiny', 'silver', 'single', 'stainless', 'steel', 'studio', 'tool', 'vertical', 'white']",https://www.shutterstock.com/image-photo/623723075,https://image.shutterstock.com/image-photo/graters-600w-623723075.jpg,,,,
"Homemade ice cream ,selective focus at ice cream","Backgrounds/Textures,Food and Drink","['cream', 'ice', 'scooper', 'background', 'ball', 'cherry', 'chocolate', 'closeup', 'cold', 'color', 'cooking', 'dairy', 'delicious', 'dessert', 'eating', 'flavor', 'food', 'fresh', 'frozen', 'fruit', 'gourmet', 'homemade', 'ingredient', 'macro', 'metal', 'portion', 'purple', 'red', 'refreshing', 'refreshment', 'scoop', 'scream', 'seasonal', 'serving', 'single', 'snack', 'sorbet', 'spoon', 'steel', 'summer', 'sweet', 'texture', 'treat', 'tropical', 'unhealthy', 'utensil', 'vanilla', 'white']",https://www.shutterstock.com/image-photo/306130478,https://image.shutterstock.com/image-photo/homemade-ice-cream-selective-focus-600w-306130478.jpg,,,,
"Shabby old scales in the sweet shoop with pink shelves. Krasnodar, Russia. March 2019","Objects,Interiors","['bakery', 'scale', 'beautiful', 'biscuit', 'breakfast', 'copy space', 'country style', 'cuisine', 'dessert', 'eat', 'equipment', 'farmhouse', 'flowers on the table', 'food', 'fresh', 'fruit', 'healthy', 'home', 'homemade', 'interior', 'kitchen', 'kitchen counter', 'kitchen scales', 'kitchenware', 'lifestyle', 'nostalgia', 'nostalgic', 'organic', 'pastry', 'post card', 'retro', 'rhubarb', 'rhubarb pie', 'rustic', 'rustic bakery', 'rustic food', 'seasonal plants', 'shabby chic', 'summer', 'sweet', 'tasty', 'traditional', 'traditional pie', 'vegetarian', 'vintage', 'vintage flowers', 'vintage scale decor', 'weighing', 'weight', 'wooden']",https://www.shutterstock.com/image-photo/1475774867,https://image.shutterstock.com/image-photo/shabby-old-scales-sweet-shoop-600w-1475774867.jpg,,,,
Measuring spoon on white background,Objects,"['measure', 'spoon', 'ingredient', 'tablespoon', 'baking', 'different', 'instrument', 'isolated', 'metal', 'white', 'background', 'bakery', 'black', 'blender', 'blue', 'close', 'closeup', 'colorful', 'cook', 'cooking', 'court', 'criminal', 'cup', 'drink', 'equipment', 'food', 'green', 'group', 'handcuffs', 'icon', 'justice', 'kitchen', 'kitchenware', 'lawyer', 'measurement', 'metallic', 'object', 'plastic', 'preparation', 'prepare', 'red', 'salt', 'scoop', 'set', 'steel', 'teaspoon', 'tool', 'whisk', 'wooden', 'yellow']",https://www.shutterstock.com/image-photo/1012786378,https://image.shutterstock.com/image-photo/measuring-spoon-on-white-background-600w-1012786378.jpg,,,,
"Set of kitchen knives on a board, top view","Backgrounds/Textures,Food and Drink","['knife', 'kitchen', 'set', 'chef', 'sharp', 'food', 'cook', 'butcher', 'cut', 'top', 'utensil', 'board', 'equipment', 'steel', 'view', 'home', 'stainless', 'blade', 'handle', 'wood', 'background', 'black', 'metal', 'preparation', 'shiny', 'silver', 'appliance', 'chrome', 'domestic', 'metallic', 'restaurant', 'tool']",https://www.shutterstock.com/image-photo/268029047,https://image.shutterstock.com/image-photo/set-kitchen-knives-on-board-600w-268029047.jpg,,,,
8 inch cake tins lined with greaseproof paper,"Food and Drink,","['cake', 'tin', 'paper', 'lined', 'and', 'baking', 'department', 'drink', 'food', 'greasproof', 'kitchenware', 'preparation.', 'protection', 'table', 'wooden']",https://www.shutterstock.com/image-photo/226878781,https://image.shutterstock.com/image-photo/8-inch-cake-tins-lined-600w-226878781.jpg,,,,
Step by step. Greasing muffin pan for baking spicy jalapeno cornbread muffins.,Food and Drink,"['baking', 'batter', 'bread', 'cooking', 'corn bread', 'cornbread', 'cornbread muffins', 'food', 'jalapeno', 'jalapeno pepper', 'loaf', 'making', 'muffin pan', 'muffin tin', 'pepper', 'piper', 'piperaceae', 'preparing', 'step by step', 'sweet', 'vegetable']",https://www.shutterstock.com/image-photo/1210832026,https://image.shutterstock.com/image-photo/step-by-greasing-muffin-pan-600w-1210832026.jpg,,,,
Female hands smearing butter in springform,"People,Food and Drink","['pan', 'cake', 'grease', 'round', 'baking', 'fat', 'shortening', 'spring', 'springform', 'aluminum', 'apron', 'bakeware', 'butter', 'circular', 'cooking', 'equipment', 'female', 'finger', 'hands', 'home', 'kitchenware', 'latch', 'metal', 'smear', 'tool', 'utensil']",https://www.shutterstock.com/image-photo/168882908,https://image.shutterstock.com/image-photo/female-hands-smearing-butter-springform-600w-168882908.jpg,,,,
